site,site_num,plot,tag_num,column,row,year,region,family,BD_mm,DBH_mm,HT_cm,alive,dead_year,notes,fam_lat,fam_long,fam_elev_m
BUCKHORN2,2,35,3978,33,22,2011,CACST,7809,36,5.5,152,y,NA,",",39.4,-123.69,78
BUCKHORN2,2,35,3978,33,22,2012,CACST,7809,59,19.2,217,y,NA,",",39.4,-123.69,78
BUCKHORN2,2,35,3978,33,22,2013,CACST,7809,89.9,44.4,337,y,NA,",",39.4,-123.69,78
BUCKHORN2,2,35,3978,33,22,2014,CACST,7809,NA,68.2,435,y,NA,",",39.4,-123.69,78
BUCKHORN2,2,35,3978,33,22,2015,CACST,7809,NA,87,520,y,NA,"CN1,MLT",39.4,-123.69,78
BUCKHORN2,2,35,3978,33,22,2016,CACST,7809,NA,110,639,y,NA,"CN1   ,",39.4,-123.69,78
BUCKHORN2,2,35,3978,33,22,2017,CACST,7809,NA,NA,NA,y,NA,",",39.4,-123.69,78
BUCKHORN2,2,35,3978,33,22,2018,CACST,7809,NA,146,890,y,NA,"MLT CN1,RMC2",39.4,-123.69,78
BUCKHORN2,2,46,3984,44,26,2009,CACST,7809,12.6,NA,40,y,NA,",",39.4,-123.69,78
BUCKHORN2,2,46,3984,44,26,2010,CACST,7809,29.2,NA,97,y,NA," MLT         ,",39.4,-123.69,78
BUCKHORN2,2,46,3984,44,26,2011,CACST,7809,40.9,5.6,158,y,NA,",",39.4,-123.69,78
BUCKHORN2,2,46,3984,44,26,2012,CACST,7809,57.9,19.1,258,y,NA,",CAMBIUM DAMAGE - PITCHY FIR 1ST 3 FT",39.4,-123.69,78
BUCKHORN2,2,46,3984,44,26,2013,CACST,7809,NA,NA,NA,n,2013,"DDD,",39.4,-123.69,78
BUCKHORN2,2,46,3984,44,26,2014,CACST,7809,NA,NA,NA,n,2013,",",39.4,-123.69,78
BUCKHORN2,2,46,3984,44,26,2015,CACST,7809,NA,NA,NA,n,2013,",",39.4,-123.69,78
BUCKHORN2,2,46,3984,44,26,2016,CACST,7809,NA,NA,NA,n,2013,",",39.4,-123.69,78
BUCKHORN2,2,46,3984,44,26,2017,CACST,7809,NA,NA,NA,n,2013,"~DDD,",39.4,-123.69,78
BUCKHORN2,2,46,3984,44,26,2018,CACST,7809,NA,NA,NA,n,2013,"DDD,",39.4,-123.69,78
BUCKHORN2,2,19,3985,23,41,2009,CACST,7809,16,NA,74,y,NA,",",39.4,-123.69,78
BUCKHORN2,2,19,3985,23,41,2010,CACST,7809,26.5,NA,79,y,NA,",",39.4,-123.69,78
BUCKHORN2,2,19,3985,23,41,2011,CACST,7809,32.8,NA,100,y,NA," TBD         , MLT       ",39.4,-123.69,78
BUCKHORN2,2,19,3985,23,41,2012,CACST,7809,53.4,12.4,203,y,NA,"~CHL~MLT,",39.4,-123.69,78
BUCKHORN2,2,19,3985,23,41,2013,CACST,7809,81.5,36.6,335,y,NA,",",39.4,-123.69,78
BUCKHORN2,2,19,3985,23,41,2014,CACST,7809,NA,58.3,436,y,NA,",",39.4,-123.69,78
BUCKHORN2,2,19,3985,23,41,2015,CACST,7809,NA,80,555,y,NA,",",39.4,-123.69,78
BUCKHORN2,2,19,3985,23,41,2016,CACST,7809,NA,109,684,y,NA,"MLT CN2,",39.4,-123.69,78
BUCKHORN2,2,19,3985,23,41,2017,CACST,7809,NA,NA,830,y,NA,",",39.4,-123.69,78
BUCKHORN2,2,19,3985,23,41,2018,CACST,7809,NA,154,960,y,NA,"MLT,",39.4,-123.69,78
BUCKHORN2,2,19,4008,20,39,2009,CACST,7810,13.3,NA,66,y,NA,",",39.18,-123.74,188
BUCKHORN2,2,19,4008,20,39,2010,CACST,7810,21.1,NA,85,y,NA,",",39.18,-123.74,188
BUCKHORN2,2,19,4008,20,39,2011,CACST,7810,34.2,NA,134,y,NA,",",39.18,-123.74,188
BUCKHORN2,2,19,4008,20,39,2012,CACST,7810,48.4,14,224,y,NA,"~CTL,",39.18,-123.74,188
BUCKHORN2,2,19,4008,20,39,2013,CACST,7810,74.6,35.5,355,y,NA,",",39.18,-123.74,188
BUCKHORN2,2,19,4008,20,39,2014,CACST,7810,NA,60,450,y,NA,",",39.18,-123.74,188
BUCKHORN2,2,19,4008,20,39,2015,CACST,7810,NA,85,545,y,NA,"CN2,",39.18,-123.74,188
BUCKHORN2,2,19,4008,20,39,2016,CACST,7810,NA,116,701,y,NA,"CN2   ,",39.18,-123.74,188
BUCKHORN2,2,19,4008,20,39,2017,CACST,7810,NA,NA,840,y,NA,",",39.18,-123.74,188
BUCKHORN2,2,19,4008,20,39,2018,CACST,7810,NA,166,980,y,NA,"CN1,",39.18,-123.74,188
BUCKHORN2,2,2,4010,4,7,2009,CACST,7810,11.6,NA,36,y,NA,"MLT,",39.18,-123.74,188
BUCKHORN2,2,2,4010,4,7,2010,CACST,7810,20,NA,73,y,NA,",",39.18,-123.74,188
BUCKHORN2,2,2,4010,4,7,2011,CACST,7810,34.5,NA,62,y,NA," TD2         ,",39.18,-123.74,188
BUCKHORN2,2,2,4010,4,7,2012,CACST,7810,48.2,4,144,y,NA,"~MLT,",39.18,-123.74,188
BUCKHORN2,2,2,4010,4,7,2013,CACST,7810,62,21.3,242,y,NA,",",39.18,-123.74,188
BUCKHORN2,2,2,4010,4,7,2014,CACST,7810,NA,34.9,306,y,NA,",",39.18,-123.74,188
BUCKHORN2,2,2,4010,4,7,2015,CACST,7810,NA,50,390,y,NA,",",39.18,-123.74,188
BUCKHORN2,2,2,4010,4,7,2016,CACST,7810,NA,70,506,y,NA,"MLT   ,",39.18,-123.74,188
BUCKHORN2,2,2,4010,4,7,2017,CACST,7810,NA,NA,NA,y,NA,",",39.18,-123.74,188
BUCKHORN2,2,2,4010,4,7,2018,CACST,7810,NA,101,720,y,NA,"MLT,",39.18,-123.74,188
BUCKHORN2,2,35,4011,32,23,2009,CACST,7810,13.2,NA,48,y,NA,"MLT,CTL",39.18,-123.74,188
BUCKHORN2,2,35,4011,32,23,2010,CACST,7810,34.8,NA,130,y,NA,",",39.18,-123.74,188
BUCKHORN2,2,35,4011,32,23,2011,CACST,7810,53.4,16.2,218,y,NA,",",39.18,-123.74,188
BUCKHORN2,2,35,4011,32,23,2012,CACST,7810,88.3,28.2,335,y,NA,",",39.18,-123.74,188
BUCKHORN2,2,35,4011,32,23,2013,CACST,7810,115,67.3,466,y,NA,",",39.18,-123.74,188
BUCKHORN2,2,35,4011,32,23,2014,CACST,7810,174,73.6,577,y,NA,",",39.18,-123.74,188
BUCKHORN2,2,35,4011,32,23,2015,CACST,7810,200,91,650,y,NA,"CN2,",39.18,-123.74,188
BUCKHORN2,2,35,4011,32,23,2016,CACST,7810,NA,120,742,y,NA,"MLT RMC2,CN2         ",39.18,-123.74,188
BUCKHORN2,2,35,4011,32,23,2017,CACST,7810,NA,NA,NA,y,NA,",",39.18,-123.74,188
BUCKHORN2,2,35,4011,32,23,2018,CACST,7810,NA,170,950,y,NA,"MLT RMC2,",39.18,-123.74,188
BUCKHORN2,2,46,4020,46,28,2009,CACST,7810,14,NA,72,y,NA,",",39.18,-123.74,188
BUCKHORN2,2,46,4020,46,28,2010,CACST,7810,25.8,NA,101,y,NA," CHL         ,",39.18,-123.74,188
BUCKHORN2,2,46,4020,46,28,2011,CACST,7810,30.1,5.7,150,y,NA,",",39.18,-123.74,188
BUCKHORN2,2,46,4020,46,28,2012,CACST,7810,47,17.6,227,y,NA,",MISSING TAG",39.18,-123.74,188
BUCKHORN2,2,46,4020,46,28,2013,CACST,7810,68.4,38,350,y,NA,",HT13SF WAS EMPTY, INTERPOLATED VALUE FROM FF AND TF - DWT",39.18,-123.74,188
BUCKHORN2,2,46,4020,46,28,2014,CACST,7810,NA,62.5,445,y,NA,"CN1,",39.18,-123.74,188
BUCKHORN2,2,46,4020,46,28,2015,CACST,7810,NA,79,600,y,NA,"CN2,",39.18,-123.74,188
BUCKHORN2,2,46,4020,46,28,2016,CACST,7810,NA,103,699,y,NA,"CN2   ,",39.18,-123.74,188
BUCKHORN2,2,46,4020,46,28,2017,CACST,7810,NA,NA,NA,y,NA,",",39.18,-123.74,188
BUCKHORN2,2,46,4020,46,28,2018,CACST,7810,NA,142,880,y,NA,"CN2,",39.18,-123.74,188
BUCKHORN2,2,19,4036,21,38,2009,CACST,7811,14.2,NA,78,y,NA,",",39.18,-123.73,141
BUCKHORN2,2,19,4036,21,38,2010,CACST,7811,29.5,NA,95,y,NA,",",39.18,-123.73,141
BUCKHORN2,2,19,4036,21,38,2011,CACST,7811,32,NA,119,y,NA,",",39.18,-123.73,141
BUCKHORN2,2,19,4036,21,38,2012,CACST,7811,50.3,15.1,241,y,NA,",LBR",39.18,-123.73,141
BUCKHORN2,2,19,4036,21,38,2013,CACST,7811,72.4,39.9,405,y,NA,",",39.18,-123.73,141
BUCKHORN2,2,19,4036,21,38,2014,CACST,7811,NA,56.2,441,y,NA,"MLT,",39.18,-123.73,141
BUCKHORN2,2,19,4036,21,38,2015,CACST,7811,NA,74,492,y,NA,"CN3,",39.18,-123.73,141
BUCKHORN2,2,19,4036,21,38,2016,CACST,7811,NA,95,630,y,NA,"CN2   ,",39.18,-123.73,141
BUCKHORN2,2,19,4036,21,38,2017,CACST,7811,NA,NA,NA,y,NA,",",39.18,-123.73,141
BUCKHORN2,2,19,4036,21,38,2018,CACST,7811,NA,121,860,y,NA,"CN2,",39.18,-123.73,141
BUCKHORN2,2,19,4038,20,38,2009,CACST,7811,11.8,NA,56,y,NA,"TD1,CTL",39.18,-123.73,141
BUCKHORN2,2,19,4038,20,38,2010,CACST,7811,20.2,NA,70,y,NA," CHL         , SPF       ",39.18,-123.73,141
BUCKHORN2,2,19,4038,20,38,2011,CACST,7811,25.3,NA,90,y,NA,",",39.18,-123.73,141
BUCKHORN2,2,19,4038,20,38,2012,CACST,7811,36.2,7.8,169,y,NA,",",39.18,-123.73,141
BUCKHORN2,2,19,4038,20,38,2013,CACST,7811,52.6,23.8,285,y,NA,",",39.18,-123.73,141
BUCKHORN2,2,19,4038,20,38,2014,CACST,7811,NA,38.1,321,y,NA,"MLT,",39.18,-123.73,141
BUCKHORN2,2,19,4038,20,38,2015,CACST,7811,NA,54,368,y,NA,"CN1,MLT",39.18,-123.73,141
BUCKHORN2,2,19,4038,20,38,2016,CACST,7811,NA,76,505,y,NA,"MLT   ,CN2         ",39.18,-123.73,141
BUCKHORN2,2,19,4038,20,38,2017,CACST,7811,NA,NA,NA,y,NA,",",39.18,-123.73,141
BUCKHORN2,2,19,4038,20,38,2018,CACST,7811,NA,109,760,y,NA,"RMC2,",39.18,-123.73,141
BUCKHORN2,2,35,4040,34,23,2009,CACST,7811,12,NA,84,y,NA,",",39.18,-123.73,141
BUCKHORN2,2,35,4040,34,23,2010,CACST,7811,19.4,NA,97,y,NA,",",39.18,-123.73,141
BUCKHORN2,2,35,4040,34,23,2011,CACST,7811,26,NA,122,y,NA,",",39.18,-123.73,141
BUCKHORN2,2,35,4040,34,23,2012,CACST,7811,46.4,8.5,161,y,NA,",",39.18,-123.73,141
BUCKHORN2,2,35,4040,34,23,2013,CACST,7811,59.9,25.9,277,y,NA,",",39.18,-123.73,141
BUCKHORN2,2,35,4040,34,23,2014,CACST,7811,NA,35.2,365,y,NA,",",39.18,-123.73,141
BUCKHORN2,2,35,4040,34,23,2015,CACST,7811,NA,50,448,y,NA,",",39.18,-123.73,141
BUCKHORN2,2,35,4040,34,23,2016,CACST,7811,NA,70,547,y,NA,"CN1   ,",39.18,-123.73,141
BUCKHORN2,2,35,4040,34,23,2017,CACST,7811,NA,NA,NA,y,NA,",",39.18,-123.73,141
BUCKHORN2,2,35,4040,34,23,2018,CACST,7811,NA,100,770,y,NA,"MLT,",39.18,-123.73,141
BUCKHORN2,2,2,4048,3,7,2009,CACST,7811,9.3,NA,51,y,NA,"TD2,CTL",39.18,-123.73,141
BUCKHORN2,2,2,4048,3,7,2010,CACST,7811,14.7,NA,65,y,NA," CTL         , SPF       ",39.18,-123.73,141
BUCKHORN2,2,2,4048,3,7,2011,CACST,7811,NA,NA,NA,n,2011," DDD         ,",39.18,-123.73,141
BUCKHORN2,2,2,4048,3,7,2012,CACST,7811,NA,NA,NA,n,2011,"~DDD,",39.18,-123.73,141
BUCKHORN2,2,2,4048,3,7,2013,CACST,7811,NA,NA,NA,n,2011,",",39.18,-123.73,141
BUCKHORN2,2,2,4048,3,7,2014,CACST,7811,NA,NA,NA,n,2011,",",39.18,-123.73,141
BUCKHORN2,2,2,4048,3,7,2015,CACST,7811,NA,NA,NA,n,2011,",",39.18,-123.73,141
BUCKHORN2,2,2,4048,3,7,2016,CACST,7811,NA,NA,NA,n,2011,",",39.18,-123.73,141
BUCKHORN2,2,2,4048,3,7,2017,CACST,7811,NA,NA,NA,n,2011,"~DDD,",39.18,-123.73,141
BUCKHORN2,2,2,4048,3,7,2018,CACST,7811,NA,NA,NA,n,2011,"DDD,",39.18,-123.73,141
BUCKHORN2,2,46,4056,46,27,2009,CACST,7811,12.4,NA,66,y,NA,",",39.18,-123.73,141
BUCKHORN2,2,46,4056,46,27,2010,CACST,7811,24,NA,90,y,NA," MLT, TOP LEAN  ",39.18,-123.73,141
BUCKHORN2,2,46,4056,46,27,2011,CACST,7811,39,NA,120,y,NA,",",39.18,-123.73,141
BUCKHORN2,2,46,4056,46,27,2012,CACST,7811,61,8.1,221,y,NA,"~SLB~CTL~MLT,",39.18,-123.73,141
BUCKHORN2,2,46,4056,46,27,2013,CACST,7811,66.4,22.3,265,y,NA,",",39.18,-123.73,141
BUCKHORN2,2,46,4056,46,27,2014,CACST,7811,NA,38.6,379,y,NA,"CN1,",39.18,-123.73,141
BUCKHORN2,2,46,4056,46,27,2015,CACST,7811,NA,52,507,y,NA,",",39.18,-123.73,141
BUCKHORN2,2,46,4056,46,27,2016,CACST,7811,NA,78,634,y,NA,"CN1   ,",39.18,-123.73,141
BUCKHORN2,2,46,4056,46,27,2017,CACST,7811,NA,NA,740,y,NA,",",39.18,-123.73,141
BUCKHORN2,2,46,4056,46,27,2018,CACST,7811,NA,108,870,y,NA,"MLT,RMC2",39.18,-123.73,141
BUCKHORN2,2,19,4071,23,39,2009,CACST,7817,13.8,NA,70,y,NA,",",39.98,-123.97,268
BUCKHORN2,2,19,4071,23,39,2010,CACST,7817,26.4,NA,93,y,NA,",",39.98,-123.97,268
BUCKHORN2,2,19,4071,23,39,2011,CACST,7817,36.7,6.5,164,y,NA,",",39.98,-123.97,268
BUCKHORN2,2,19,4071,23,39,2012,CACST,7817,51.8,22,282,y,NA,",",39.98,-123.97,268
BUCKHORN2,2,19,4071,23,39,2013,CACST,7817,73.8,46.9,400,y,NA,"CN2,",39.98,-123.97,268
BUCKHORN2,2,19,4071,23,39,2014,CACST,7817,NA,69.3,525,y,NA,"CN1,",39.98,-123.97,268
BUCKHORN2,2,19,4071,23,39,2015,CACST,7817,NA,99,574,y,NA,"CN3,",39.98,-123.97,268
BUCKHORN2,2,19,4071,23,39,2016,CACST,7817,NA,120,801,y,NA,"CN3   ,",39.98,-123.97,268
BUCKHORN2,2,19,4071,23,39,2017,CACST,7817,NA,NA,940,y,NA,",",39.98,-123.97,268
BUCKHORN2,2,19,4071,23,39,2018,CACST,7817,NA,159,1070,y,NA,"CN3,",39.98,-123.97,268
BUCKHORN2,2,35,4077,35,23,2009,CACST,7817,13.2,NA,79,y,NA,",",39.98,-123.97,268
BUCKHORN2,2,35,4077,35,23,2010,CACST,7817,28.7,NA,114,y,NA,",",39.98,-123.97,268
BUCKHORN2,2,35,4077,35,23,2011,CACST,7817,40.5,5.7,158,y,NA,",",39.98,-123.97,268
BUCKHORN2,2,35,4077,35,23,2012,CACST,7817,62,23,273,y,NA,",",39.98,-123.97,268
BUCKHORN2,2,35,4077,35,23,2013,CACST,7817,80.1,49.6,416,y,NA,",",39.98,-123.97,268
BUCKHORN2,2,35,4077,35,23,2014,CACST,7817,NA,68.7,543,y,NA,",",39.98,-123.97,268
BUCKHORN2,2,35,4077,35,23,2015,CACST,7817,NA,88,604,y,NA,"MLT,",39.98,-123.97,268
BUCKHORN2,2,35,4077,35,23,2016,CACST,7817,NA,116,684,y,NA,"MLT   ,",39.98,-123.97,268
BUCKHORN2,2,35,4077,35,23,2017,CACST,7817,NA,NA,NA,y,NA,",",39.98,-123.97,268
BUCKHORN2,2,35,4077,35,23,2018,CACST,7817,NA,155,920,y,NA,"MLT,",39.98,-123.97,268
BUCKHORN2,2,2,4085,3,9,2009,CACST,7817,13.3,NA,79,y,NA,",",39.98,-123.97,268
BUCKHORN2,2,2,4085,3,9,2010,CACST,7817,26.8,NA,115,y,NA,",",39.98,-123.97,268
BUCKHORN2,2,2,4085,3,9,2011,CACST,7817,50,10.2,187,y,NA,",",39.98,-123.97,268
BUCKHORN2,2,2,4085,3,9,2012,CACST,7817,67.9,24.4,282,y,NA,"~SLB~SD1,TOTAL HEIGHT INCLUDE SLB = 284",39.98,-123.97,268
BUCKHORN2,2,2,4085,3,9,2013,CACST,7817,81.7,46.9,353,y,NA,",",39.98,-123.97,268
BUCKHORN2,2,2,4085,3,9,2014,CACST,7817,NA,63.9,450,y,NA,",",39.98,-123.97,268
BUCKHORN2,2,2,4085,3,9,2015,CACST,7817,NA,82,547,y,NA,",",39.98,-123.97,268
BUCKHORN2,2,2,4085,3,9,2016,CACST,7817,NA,103,601,y,NA,"CN1   ,",39.98,-123.97,268
BUCKHORN2,2,2,4085,3,9,2017,CACST,7817,NA,NA,700,y,NA,",",39.98,-123.97,268
BUCKHORN2,2,2,4085,3,9,2018,CACST,7817,NA,134,770,y,NA,"CN1,",39.98,-123.97,268
BUCKHORN2,2,46,4092,46,29,2009,CACST,7817,13.1,NA,67,y,NA,",",39.98,-123.97,268
BUCKHORN2,2,46,4092,46,29,2010,CACST,7817,27.3,NA,134,y,NA,",",39.98,-123.97,268
BUCKHORN2,2,46,4092,46,29,2011,CACST,7817,47.5,9.9,172,y,NA," TBD         , CTL       ",39.98,-123.97,268
BUCKHORN2,2,46,4092,46,29,2012,CACST,7817,72,22.9,300,y,NA,"~MLT,",39.98,-123.97,268
BUCKHORN2,2,46,4092,46,29,2013,CACST,7817,87.2,54.2,429,y,NA,",",39.98,-123.97,268
BUCKHORN2,2,46,4092,46,29,2014,CACST,7817,132,83.2,497,y,NA,",",39.98,-123.97,268
BUCKHORN2,2,46,4092,46,29,2015,CACST,7817,146,106,635,y,NA,",",39.98,-123.97,268
BUCKHORN2,2,46,4092,46,29,2016,CACST,7817,NA,134,785,y,NA,"CN2   ,",39.98,-123.97,268
BUCKHORN2,2,46,4092,46,29,2017,CACST,7817,NA,NA,NA,y,NA,",",39.98,-123.97,268
BUCKHORN2,2,46,4092,46,29,2018,CACST,7817,NA,166,1010,y,NA,"RMC2,MLT",39.98,-123.97,268
BUCKHORN2,2,2,4103,2,8,2009,CACST,7818,8.6,NA,41,y,NA,"MLT,",39.98,-123.98,226
BUCKHORN2,2,2,4103,2,8,2010,CACST,7818,13.4,NA,73,y,NA," SPF         , CHL       ",39.98,-123.98,226
BUCKHORN2,2,2,4103,2,8,2011,CACST,7818,NA,NA,NA,n,2011," DDD         ,",39.98,-123.98,226
BUCKHORN2,2,2,4103,2,8,2012,CACST,7818,NA,NA,NA,n,2011,"~DDD,",39.98,-123.98,226
BUCKHORN2,2,2,4103,2,8,2013,CACST,7818,NA,NA,NA,n,2011,",",39.98,-123.98,226
BUCKHORN2,2,2,4103,2,8,2014,CACST,7818,NA,NA,NA,n,2011,",",39.98,-123.98,226
BUCKHORN2,2,2,4103,2,8,2015,CACST,7818,NA,NA,NA,n,2011,",",39.98,-123.98,226
BUCKHORN2,2,2,4103,2,8,2016,CACST,7818,NA,NA,NA,n,2011,",",39.98,-123.98,226
BUCKHORN2,2,2,4103,2,8,2017,CACST,7818,NA,NA,NA,n,2011,"~DDD,",39.98,-123.98,226
BUCKHORN2,2,2,4103,2,8,2018,CACST,7818,NA,NA,NA,n,2011,"DDD,",39.98,-123.98,226
BUCKHORN2,2,19,4118,21,39,2009,CACST,7818,12.5,NA,64,y,NA,",",39.98,-123.98,226
BUCKHORN2,2,19,4118,21,39,2010,CACST,7818,22,NA,115,y,NA,",",39.98,-123.98,226
BUCKHORN2,2,19,4118,21,39,2011,CACST,7818,47.5,7.6,175,y,NA,",",39.98,-123.98,226
BUCKHORN2,2,19,4118,21,39,2012,CACST,7818,73.4,27.5,279,y,NA,"~SLB,SLB HEIGHT =282; BOTTOM = 275",39.98,-123.98,226
BUCKHORN2,2,19,4118,21,39,2013,CACST,7818,102,53,397,y,NA,"MLT,",39.98,-123.98,226
BUCKHORN2,2,19,4118,21,39,2014,CACST,7818,NA,78.7,470,y,NA,"MLT,",39.98,-123.98,226
BUCKHORN2,2,19,4118,21,39,2015,CACST,7818,NA,111,609,y,NA,",",39.98,-123.98,226
BUCKHORN2,2,19,4118,21,39,2016,CACST,7818,NA,139,770,y,NA,"CN2 RMC2,",39.98,-123.98,226
BUCKHORN2,2,19,4118,21,39,2017,CACST,7818,NA,NA,840,y,NA,",",39.98,-123.98,226
BUCKHORN2,2,19,4118,21,39,2018,CACST,7818,NA,177,940,y,NA,"RMC2,",39.98,-123.98,226
BUCKHORN2,2,19,8421,21,41,2009,CACST,7801,14.8,NA,50,y,NA,",",38.03,-122.83,223
BUCKHORN2,2,19,8421,21,41,2010,CACST,7801,33.8,NA,80,y,NA,",",38.03,-122.83,223
BUCKHORN2,2,19,8421,21,41,2011,CACST,7801,52.8,4.1,137,y,NA,",",38.03,-122.83,223
BUCKHORN2,2,19,8421,21,41,2012,CACST,7801,78,20.9,233,y,NA,",",38.03,-122.83,223
BUCKHORN2,2,19,8421,21,41,2013,CACST,7801,99.1,41.7,366,y,NA,",",38.03,-122.83,223
BUCKHORN2,2,19,8421,21,41,2014,CACST,7801,NA,63.4,390,y,NA,"MLT,",38.03,-122.83,223
BUCKHORN2,2,19,8421,21,41,2015,CACST,7801,NA,88,474,y,NA,",",38.03,-122.83,223
BUCKHORN2,2,19,8421,21,41,2016,CACST,7801,NA,115,607,y,NA,",DBH DOWN 10CM ",38.03,-122.83,223
BUCKHORN2,2,19,8421,21,41,2017,CACST,7801,NA,NA,NA,y,NA,",",38.03,-122.83,223
BUCKHORN2,2,19,8421,21,41,2018,CACST,7801,NA,145,800,y,NA,"CHL RMC2,",38.03,-122.83,223
BUCKHORN2,2,46,8447,43,27,2009,CACST,7801,12.1,NA,48,y,NA,",",38.03,-122.83,223
BUCKHORN2,2,46,8447,43,27,2010,CACST,7801,23,NA,88,y,NA," CHL         ,",38.03,-122.83,223
BUCKHORN2,2,46,8447,43,27,2011,CACST,7801,32.1,NA,110,y,NA,",",38.03,-122.83,223
BUCKHORN2,2,46,8447,43,27,2012,CACST,7801,48.2,4.8,138,y,NA,"~CTL~TCL,",38.03,-122.83,223
BUCKHORN2,2,46,8447,43,27,2013,CACST,7801,65.8,19.2,231,y,NA,"MLT,",38.03,-122.83,223
BUCKHORN2,2,46,8447,43,27,2014,CACST,7801,NA,37.6,358,y,NA,"MLT,",38.03,-122.83,223
BUCKHORN2,2,46,8447,43,27,2015,CACST,7801,NA,56,447,y,NA,"MLT,",38.03,-122.83,223
BUCKHORN2,2,46,8447,43,27,2016,CACST,7801,NA,79,587,y,NA,"MLT   ,",38.03,-122.83,223
BUCKHORN2,2,46,8447,43,27,2017,CACST,7801,NA,NA,NA,y,NA,",",38.03,-122.83,223
BUCKHORN2,2,46,8447,43,27,2018,CACST,7801,NA,113,830,y,NA,"MLT,",38.03,-122.83,223
BUCKHORN2,2,35,8449,34,25,2009,CACST,7801,12,NA,62,y,NA,",",38.03,-122.83,223
BUCKHORN2,2,35,8449,34,25,2010,CACST,7801,33.5,NA,114,y,NA,",",38.03,-122.83,223
BUCKHORN2,2,35,8449,34,25,2011,CACST,7801,49.2,9.5,188,y,NA,",",38.03,-122.83,223
BUCKHORN2,2,35,8449,34,25,2012,CACST,7801,77.6,26.9,301,y,NA,",",38.03,-122.83,223
BUCKHORN2,2,35,8449,34,25,2013,CACST,7801,99.7,52.2,434,y,NA,",",38.03,-122.83,223
BUCKHORN2,2,35,8449,34,25,2014,CACST,7801,145,72.7,540,y,NA,"MLT,BDM,BD AT 15",38.03,-122.83,223
BUCKHORN2,2,35,8449,34,25,2015,CACST,7801,182,95,646,y,NA,"CN1,MLT",38.03,-122.83,223
BUCKHORN2,2,35,8449,34,25,2016,CACST,7801,NA,125,791,y,NA,"MLT   ,",38.03,-122.83,223
BUCKHORN2,2,35,8449,34,25,2017,CACST,7801,NA,NA,NA,y,NA,",",38.03,-122.83,223
BUCKHORN2,2,35,8449,34,25,2018,CACST,7801,NA,172,1020,y,NA,"MLT RMC2,",38.03,-122.83,223
BUCKHORN2,2,46,8453,44,29,2009,CACST,7802,11.5,NA,42,y,NA,",",38.04,-122.83,227
BUCKHORN2,2,46,8453,44,29,2010,CACST,7802,23,NA,86,y,NA,",",38.04,-122.83,227
BUCKHORN2,2,46,8453,44,29,2011,CACST,7802,33.5,4.2,141,y,NA,",",38.04,-122.83,227
BUCKHORN2,2,46,8453,44,29,2012,CACST,7802,52,20.3,240,y,NA,"~SD2~MLT,BRANCHES BROKEN",38.04,-122.83,227
BUCKHORN2,2,46,8453,44,29,2013,CACST,7802,73,41.7,365,y,NA,",",38.04,-122.83,227
BUCKHORN2,2,46,8453,44,29,2014,CACST,7802,NA,62.7,457,y,NA,"MLT,",38.04,-122.83,227
BUCKHORN2,2,46,8453,44,29,2015,CACST,7802,NA,83,527,y,NA,",",38.04,-122.83,227
BUCKHORN2,2,46,8453,44,29,2016,CACST,7802,NA,110,668,y,NA,",",38.04,-122.83,227
BUCKHORN2,2,46,8453,44,29,2017,CACST,7802,NA,NA,780,y,NA,",",38.04,-122.83,227
BUCKHORN2,2,46,8453,44,29,2018,CACST,7802,NA,149,860,y,NA,"MLT,",38.04,-122.83,227
BUCKHORN2,2,35,8464,35,24,2009,CACST,7802,11.9,NA,46,y,NA,",",38.04,-122.83,227
BUCKHORN2,2,35,8464,35,24,2010,CACST,7802,26.8,NA,96,y,NA,",",38.04,-122.83,227
BUCKHORN2,2,35,8464,35,24,2011,CACST,7802,39.5,NA,107,y,NA," TD2         , CTL       ",38.04,-122.83,227
BUCKHORN2,2,35,8464,35,24,2012,CACST,7802,56.4,14,219,y,NA,"~CTL~TD2,",38.04,-122.83,227
BUCKHORN2,2,35,8464,35,24,2013,CACST,7802,83.8,38.2,328,y,NA,"MLT,",38.04,-122.83,227
BUCKHORN2,2,35,8464,35,24,2014,CACST,7802,NA,53.8,374,y,NA,"MLT,",38.04,-122.83,227
BUCKHORN2,2,35,8464,35,24,2015,CACST,7802,NA,71,460,y,NA,"MLT,",38.04,-122.83,227
BUCKHORN2,2,35,8464,35,24,2016,CACST,7802,NA,94,547,y,NA,"MLT   ,",38.04,-122.83,227
BUCKHORN2,2,35,8464,35,24,2017,CACST,7802,NA,NA,NA,y,NA,",",38.04,-122.83,227
BUCKHORN2,2,35,8464,35,24,2018,CACST,7802,NA,121,850,y,NA,"MLT RMC2,",38.04,-122.83,227
BUCKHORN2,2,19,8472,21,40,2009,CACST,7802,16,NA,56,y,NA,",",38.04,-122.83,227
BUCKHORN2,2,19,8472,21,40,2010,CACST,7802,33.4,NA,128,y,NA,",",38.04,-122.83,227
BUCKHORN2,2,19,8472,21,40,2011,CACST,7802,47.5,7.8,177,y,NA,",",38.04,-122.83,227
BUCKHORN2,2,19,8472,21,40,2012,CACST,7802,74,27.7,265,y,NA,",",38.04,-122.83,227
BUCKHORN2,2,19,8472,21,40,2013,CACST,7802,96.1,56.8,399,y,NA,",",38.04,-122.83,227
